tp_codigo,codigo,nome_ciap,fonte,versao_fonte,status_fonte,data_fonte
CIAP,R09,Sinais/sintomas dos seios paranasais,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,R21,Sinais/sintomas da garganta,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,R23,Sinais/sintomas da voz,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,R24,Hemoptise,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,R25,Expectoração/mucosidade anormal,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,R26,Medo de câncer do aparelho respiratório,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,R27,Medo de outras doenças respiratórias,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,R28,Limitação funcional/incapacidade,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,R29,"Sinais/sintomas do aparelho respiratório, outros",http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,R71,Tosse convulsa/ pertussis,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,R72,Infecção estreptocócica da orofaringe,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,R73,Abcesso/furúnculo no nariz,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,R74,Infecção aguda do aparelho respiratório superior (IVAS),http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,R75,Sinusite crónica/aguda,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,R76,Amigdalite aguda,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,R77,Laringite/traqueíte aguda,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,R78,Bronquite/bronquiolite aguda,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,R79,Bronquite crônica,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,R80,Gripe,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,R81,Pneumonia,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,R82,Pleurite/derrame pleural,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,R83,Outra infecção respiratória,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,R84,Neoplasia maligna dos brônquios/pulmão,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,R85,Outra neoplasia respiratória maligna,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,R86,Neoplasia benigna respiratória,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,R87,Corpo estranho nariz/laringe/brônquios,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,R88,Outra lesão respiratória,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,R89,Malformação congénita do aparelho respiratório,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,R90,Hipertrofia das amígdalas/adenóides,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,R92,Neoplasia respiratória NE,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,R95,Doença pulmonar obstrutiva crónica,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,R96,Asma,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,R97,Rinite alérgica,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,R98,Síndrome de hiperventilação,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,R99,Outras doenças respiratórias,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S01,Dor/sensibilidade dolorosa da pele,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S02,Prurido,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S03,Verrugas,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S04,Tumor/inchaço localizado,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S05,Tumores/inchaços generalizados,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S06,Erupção cutânea localizada,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S07,Erupção cutânea generalizada,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S08,Alterações da cor da pele,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S09,Infecção dos dedos das mãos/pés,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S10,Furúnculo/carbúnculo,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S11,Infecção pós-traumática da pele,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S12,Picada ou mordedura de inseto,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S13,Mordedura animal/humana,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S14,Queimadura/escaldão,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S15,Corpo estranho na pele,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S16,Traumatismo/contusão,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S17,Abrasão/arranhão/bolhas,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S18,Laceração/corte,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S19,Outra lesão cutânea,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S20,Calos/calosidades,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S21,Sinais/sintomas da textura da pele,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S22,Sinais/sintomas das unhas,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S23,Queda de cabelo/calvície,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S24,Sinais/sintomas do cabelo/couro cabeludo,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S26,Medo de câncer de pele,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S27,Medo de outra doença da pele,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S28,Limitação funcional/incapacidade,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S29,"Sinais/sintomas da pele, outros",http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S70,Herpes zoster,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S71,Herpes simples,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S72,Escabiose/outras acaríases,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S73,Pediculose/outras infecções da pele,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S74,Dermatofitose,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S75,Monilíase oral/candidíase na pele,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S76,Outras infecções da pele,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S77,Neoplasias malignas da pele,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S78,Lipoma,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S79,Neoplasia cutânea benigna/incerta,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S80,Ceratose/ Queratose solar/queimadura solar,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S81,Hemangioma/linfangioma,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S82,Nevos/sinais da pele,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S83,"Lesões da pele congênitas, outras",http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S84,Impetigo,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S85,Cisto pilonidal/fistula,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S86,Dermatite seborreica,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S87,Dermatite/eczema atópico,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S88,Dermatite de contato/alérgica,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S89,Dermatite das fraldas,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S90,Pitiríase rosada,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S91,Psoríase,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S92,Doença das glândulas sudoríparas,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S93,Cisto sebáceo,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S94,Unha encravada,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S95,Molusco contagioso,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S96,Acne,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S97,Úlcera crónica da pele,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S98,Urticária,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,S99,Outras doenças da pele,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,T01,Sede excessiva,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,T02,Apetite excessivo,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,T03,Perda de apetite,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,T04,Problemas alimentares de lactente/criança,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,T05,Problemas alimentares do adulto,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,T07,Aumento de peso,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,T08,Perda de peso,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,T10,Atraso do crescimento,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,T11,Desidratação,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,T26,Medo de câncer do sistema endócrino,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,T27,Medo de outra doença endócrina/metabólica,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,T28,Limitação funcional/incapacidade,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,T29,"Sinais/sintomas endocrinológicos/metabolicos/nutricionais, outros",http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,T70,Infecção endócrina,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,T71,Neoplasia maligna da tiróide,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,T72,Neoplasia benigna da tiróide,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,T73,Outra neoplasia endócrina NE,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,T78,Cisto do canal tiroglosso,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,T80,Malformação congénita endócrina/metabólica,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,T81,Bócio,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,T82,Obesidade,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,T83,Excesso de peso,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,T85,Hipertiroidismo/tireotoxicose,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,T86,Hipotiroidismo/mixedema,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,T87,Hipoglicemia,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,T89,Diabetes insulino-dependente,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,T90,Diabetes não insulino-dependente,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,T91,Deficiência vitamínica/nutricional,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,T92,Gota,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,T93,Alteração no metabolismo dos lípidos,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,T99,Outras doenças endocrinológica/metabólica/nutricionais,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,U01,Disúria/micção dolorosa,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,U02,Micção frequente/urgência urinária/ polaciúria,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,U04,Incontinência urinária,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,U05,Outros problemas com a micção,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,U06,Hematúria,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,U07,Outros sinais/sintomas urinários,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,U08,Retenção urinária,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,U13,"Sinais/sintomas da bexiga, outros",http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,U14,Sinais/sintomas dos rins,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,U26,Medo de câncer no aparelho urinário,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,U27,Medo de outra doença urinária,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,U28,Limitação funcional/incapacidade,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,U29,"Sinais/sintomas aparelho urinário, outros",http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,U70,Pielonefrite,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,U71,Cistite/outra infecção urinária,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,U72,Uretrite,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,U75,Neoplasia maligna do rim,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,U76,Neoplasia benigna do rim,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,U77,"Neoplasia maligna do aparelho urinário, outra",http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,U78,Neoplasia benigna do aparelho urinário,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,U79,Neoplasia do aparelho urinário NE,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,U80,Lesões traumáticas do aparelho urinário,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,U85,Malformação congénita do aparelho urinário,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,U88,Glomerulonefrite/ sindrome nefrótica,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,U90,Albuminúria/proteinúria ortostática,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,U95,Cálculo urinário,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,U98,Análise de urina anormal NE,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,U99,Outras doenças urinárias,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,W01,Questão sobre gravidez,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,W02,Medo de estar grávida,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,W03,Hemorragia antes do parto,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,W05,Vómitos/náuseas durante a gravidez,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,W10,Contracepção pós-coital,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,W11,Contracepção oral,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,W12,Contracepção intra-uterina/ Dispositivo Intrauterino/ DIU,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,W13,Esterilização,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,W14,Contracepção/outros,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,W15,Infertilidade/subfertildade,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,W17,Hemorragia pós-parto,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,W18,Sinais/sintomas pós-parto,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,W19,Sinais/sintomas da mama/lactação,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,W21,Preocupação com a imagem corporal na gravidez,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,W27,Medo de complicações na gravidez,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,W28,Limitação funcional/incapacidade,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,W29,"Sinais/sintomas da gravidez, outros",http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,W70,Sepsis/infecção puerperal,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,W71,Infecções que complicam a gravidez,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,W72,Neoplasia maligna relacionada com gravidez,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,W73,Neoplasia benigna/incerta relacionada com a gravidez,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,W75,Lesões traumáticas que complicam a gravidez,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,W76,Malformação congénita que complica a gravidez,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,W78,Gravidez,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,W79,Gravidez não desejada,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,W80,Gravidez ectópica,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,W81,Toxemia gravídica/ DHEG,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,W82,Aborto espontâneo,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,W83,Aborto provocado,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,W84,Gravidez de alto risco,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,W85,Diabetes gestacional,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,W90,Parto sem complicações de nascido vivo,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,W91,Parto sem complicações de natimorto,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,W92,Parto com complicações de nascido vivo,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,W93,Parto com complicações de natimorto,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,W94,Mastite puerperal,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,W95,Outros problemas da mama durante gravidez/puerpério,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,W96,Outras complicações do puerpério,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,W99,Outros problemas da gravidez/parto,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X01,Dor genital,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X02,Dores menstruais,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X03,Dores intermenstruais,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X04,Relação sexual dolorosa na mulher,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X05,Menstruação escassa/ausente,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
